OrderID,Paced_Data_Time,Payment_Type
6817648987358,1979-05-04 09:43:49,cash
8922663031325,1974-12-15 12:42:20,cash
1575153003301,1971-07-24 23:50:04,cash
2148464423886,1978-06-18 11:54:34,credit card
6414743440612,1996-02-20 06:15:12,credit card
7705844747397,1991-03-15 01:57:22,cash
9016832756740,1977-04-24 10:17:26,credit card
1918708685872,2006-05-31 05:20:28,check
7630465025831,1970-09-03 02:26:36,credit card
1137899685397,1989-08-14 14:25:56,credit card
4479041201275,1975-08-05 21:55:03,credit card
4597110236376,2008-01-28 00:38:10,credit card
0063868920125,1999-04-04 18:58:22,credit card
8118724158852,2022-03-30 12:03:49,credit card
0539568545901,1994-09-06 21:32:55,credit card
5960342738212,2020-04-03 19:07:45,cash
8902991909671,1981-04-25 17:25:48,cash
0211750308944,2016-06-08 09:57:33,cash
6487710742903,1985-02-09 08:43:30,check
8389537181805,1993-12-02 07:07:34,check
5243764582633,2019-02-15 16:43:24,credit card
5191815605117,2012-11-23 05:49:30,credit card
4406383049463,2001-05-30 13:02:58,check
5167843156877,1970-08-31 07:36:18,credit card
9294523550024,1996-07-18 11:22:44,credit card
9339517934159,1987-11-05 13:34:59,cash
0382434465427,2016-03-15 12:32:03,check
4665679730977,2006-01-30 07:37:30,cash
4628988548312,2013-03-02 13:11:49,credit card
5859413962321,1991-08-18 21:54:40,credit card
6903211133038,2018-01-27 01:11:33,cash
7122536672568,1981-10-06 06:40:07,cash
1838208323558,1987-02-26 04:27:07,check
8559512302482,1997-05-14 00:45:35,check
5595857891437,1984-03-08 02:46:08,cash
3942034853153,2016-07-05 15:50:28,check
0525921808325,1993-03-29 21:41:02,check
1147654184157,2012-04-12 23:08:59,cash
9566699449366,2014-02-20 21:48:21,credit card
0459785106085,2010-11-08 16:23:24,check
7885354918293,1988-04-26 07:25:26,check
6230279395871,1996-09-09 21:11:58,check
6869953059732,2008-04-02 05:54:30,check
9954045276092,2005-01-31 11:09:42,credit card
5148261061530,1982-03-26 08:30:12,check
6581202512613,1982-09-07 22:44:57,check
5838417924382,2017-12-16 04:30:30,credit card
9455423401179,2006-03-06 18:39:46,credit card
6991375653837,2007-11-05 14:01:04,credit card
3504578271451,2004-03-03 12:07:44,credit card
2281665349422,2021-05-05 16:36:11,credit card
1532236938356,1992-08-23 00:33:40,cash
4878078815804,2014-07-04 16:28:55,credit card
3237876877628,1988-06-11 18:21:20,cash
2858650560867,1988-11-27 14:52:55,credit card
6432501250389,2005-10-28 16:58:23,cash
7788564699542,1975-11-02 03:14:39,check
1139249624001,1994-12-11 16:03:00,check
3797265214460,1978-02-15 04:54:37,cash
3335900014664,2021-10-27 01:57:29,cash
9959619430696,2003-08-13 16:37:16,check
0511773299473,1990-08-11 19:12:04,credit card
6514969843935,2006-06-12 02:39:26,credit card
7319148820610,2018-02-15 20:55:08,check
7811631583793,1985-11-16 14:48:10,check
7066753423650,1993-06-03 14:37:57,credit card
2289411934472,1993-12-10 01:51:44,check
2008400670982,2010-11-13 03:23:36,credit card
4976868996747,1978-05-15 14:40:40,credit card
2382932634002,1994-07-13 01:07:17,credit card
1127095232846,1992-03-17 13:26:59,check
0432398422520,2006-07-29 08:15:24,cash
6314052982752,2006-10-09 17:49:01,cash
9000241466581,1977-07-06 01:48:10,cash
7759899599876,1971-11-02 10:47:29,credit card
2348489479220,1989-02-22 00:19:29,credit card
6570154255921,2008-06-14 06:40:15,cash
9232515815485,1988-01-10 22:56:52,check
2051909814111,2003-03-10 19:28:59,credit card
0258335454603,1991-09-26 13:25:09,credit card
4519468304651,1973-08-08 09:16:13,cash
1014756690117,1995-10-21 01:14:18,cash
5176124267676,2006-06-10 01:05:51,credit card
2406788651195,2019-09-24 17:58:26,credit card
4494419201831,1977-08-03 01:44:00,credit card
2533429097460,2005-03-28 19:21:11,credit card
8342601511465,1978-01-22 08:15:13,check
4890747623510,1998-09-20 17:21:31,check
8656244893513,2002-10-05 06:11:33,credit card
0459014566727,1974-09-16 21:51:17,credit card
5188952314200,2007-04-02 20:16:02,check
9296489204577,2006-07-21 12:14:12,credit card
7572828099984,1987-03-09 14:28:54,check
5628406743977,1990-10-13 01:43:17,cash
6369929547244,1970-12-09 11:00:13,credit card
1802991757838,2013-02-18 20:04:25,cash
4600934959533,2011-02-16 04:50:03,credit card
4822905931342,2010-07-03 06:26:03,cash
9251280958913,2010-06-08 14:24:37,credit card
4525425911695,1990-10-11 19:03:35,cash
9453829537072,2017-03-12 04:21:02,cash
0692433502444,2006-12-24 20:16:31,credit card
8833376318026,2012-03-21 10:19:25,check
0432532798740,2005-10-30 05:26:49,check
1808581162976,1974-12-13 08:15:34,cash
5738956369531,1998-02-09 17:26:19,cash
4738995185896,1986-11-29 15:39:42,check
4404638554069,2017-02-14 19:28:45,cash
8837407736773,1985-05-20 20:04:22,check
7820810403296,1992-04-06 08:00:26,cash
8723242554781,1971-12-27 12:29:33,check
7882692773720,2017-09-25 14:47:54,check
1630635012735,1984-03-22 08:57:52,check
1796362798325,2008-10-31 03:43:54,cash
2101904182194,2017-10-17 16:39:16,credit card
0661584504973,2005-02-19 16:18:03,check
8716747517450,1988-06-29 22:59:37,credit card
3158071111242,2021-04-05 18:45:58,check
6847811324338,2013-05-30 08:25:37,cash
2633007881778,2020-08-02 04:19:40,credit card
0497292060872,2002-11-05 14:45:27,credit card
4431446408055,2019-11-08 10:48:02,credit card
1556443531605,2008-04-23 03:57:33,check
9803506767344,2018-12-14 03:29:21,check
5057755082077,2005-03-21 18:37:18,check
2764025978758,2014-04-24 07:22:18,cash
9515456562374,1970-09-03 19:35:49,cash
3029467440225,1970-04-14 03:20:52,cash
0079010445040,1998-09-26 18:56:44,check
6103570758129,2013-05-21 19:17:43,credit card
8278707319844,2005-01-06 01:05:51,cash
6016879014288,2020-10-21 07:59:07,cash
2983377104947,1996-02-06 07:48:49,cash
5189443148632,2004-07-08 13:39:05,cash
1919020511856,2021-02-14 14:09:41,cash
0363898032752,2003-12-28 05:14:50,credit card
2533637342918,1973-01-05 08:48:29,credit card
0098468966495,2019-05-05 18:17:59,check
9632958641755,1995-11-18 01:17:25,check
6229958864425,1996-04-21 12:52:19,check
1344376066925,1984-04-30 03:13:17,credit card
6103952219583,2004-01-26 18:27:29,credit card
7526527997454,1992-08-23 03:04:04,check
9401861156317,2021-07-18 21:51:56,credit card
6164811053489,1980-01-19 01:24:48,cash
1317836523610,2009-10-09 13:09:13,check
7363342904607,1989-03-18 20:38:28,cash
6457062401605,1986-10-12 18:44:12,cash
0312760619881,2011-01-06 05:52:35,cash
1575341850731,1995-11-10 21:47:51,cash
7278400938275,2014-03-27 02:57:20,cash
6547943536240,1998-12-31 12:37:14,cash
8238262419557,2021-05-05 10:00:23,credit card
0255471229096,1974-03-17 16:45:02,credit card
5821178057697,2001-11-10 11:47:53,check
2515422958139,1993-10-10 00:02:38,cash
9170913684510,2011-03-12 07:48:27,check
4630541233252,1990-11-04 18:49:21,cash
5171777915899,1989-02-12 00:06:53,cash
3707839294712,1984-12-02 20:10:31,cash
3525900312581,2015-03-19 19:51:02,check
5195009225518,1995-03-14 21:29:51,cash
3681837659226,1977-05-14 15:35:28,credit card
8150838365702,1998-03-26 20:52:00,check
6777796683512,2015-01-20 02:06:54,cash
5839933945783,1971-09-14 22:05:10,credit card
3353445839979,2014-02-20 06:08:24,check
6224705432834,2016-02-09 11:57:53,credit card
1445200519386,1999-01-09 14:55:12,cash
8233131458514,2022-07-10 09:44:53,check
6023799964579,2008-10-31 02:33:43,check
8609029833990,1990-07-29 20:49:55,credit card
0566594624683,1978-04-26 17:52:01,cash
9818292302198,1973-12-26 08:32:30,check
8478532792946,1975-05-17 21:44:24,credit card
6037051634407,1978-11-26 04:43:25,check
2153161736047,1982-06-08 08:00:14,check
2298813779338,2006-07-24 00:21:32,credit card
4105296407963,1984-11-22 20:44:43,credit card
1568546849891,1977-05-25 11:48:59,credit card
5889933041121,1992-06-14 02:10:25,cash
7021736653905,1996-11-07 23:24:31,cash
3903409172521,1982-08-07 07:02:45,check
1940555508981,1979-06-07 10:05:38,check
9060396434590,2004-12-22 21:00:19,cash
5996225102122,1983-05-12 11:48:38,check
8699312804448,1990-07-18 11:34:47,cash
0577852058751,1979-10-27 01:54:24,cash
5517185377780,1996-11-19 13:36:34,credit card
7583818112248,1978-05-12 09:16:22,credit card
6015499302621,1984-03-05 12:02:03,credit card
4530111941283,2006-05-06 20:32:44,check
9717471660817,2013-12-22 04:51:34,check
9827398174707,1972-03-11 18:23:23,cash
9166856852383,2017-07-11 13:34:52,check
5292092499397,1996-04-02 14:26:02,check
2259536433297,2013-05-17 01:11:49,cash
6292038903987,1976-04-13 08:00:44,check
5695509162202,2022-09-09 04:47:29,cash
8308742904955,1982-06-19 07:01:48,credit card
2629128855712,2010-01-13 02:46:19,credit card
6269652348944,2002-05-20 01:18:50,credit card
1755188399444,1995-06-25 22:26:43,check
4568689992550,1970-08-21 08:43:49,check
9550931993052,2005-10-17 23:45:03,cash
3168930297109,1986-06-20 13:11:13,cash
3400167705515,1973-06-19 14:38:17,credit card
7190649395575,1994-04-16 08:01:03,credit card
7364560011603,1978-11-07 23:03:24,cash
1221049335598,1990-09-17 01:22:17,cash
8654786947527,2003-04-02 06:17:57,credit card
6966964367532,1974-10-16 03:03:27,check
2468082399678,2010-04-16 03:05:20,cash
0533783063677,1983-01-20 00:47:34,credit card
1085378459963,1989-06-24 17:16:41,cash
4571222511484,2003-04-04 20:02:56,check
1018056433160,2021-06-05 13:18:14,credit card
4213092317772,1987-11-03 01:28:25,cash
1299334997608,1992-05-07 17:00:54,cash
6748722228909,1989-06-27 14:16:54,cash
9821623791387,2009-10-01 09:27:05,credit card
3534766136163,2017-12-21 09:44:38,credit card
8089816852395,2000-02-15 09:34:47,check
1759223059560,1999-06-16 10:04:46,cash
3440356168752,2019-02-16 11:28:08,credit card
0581608269971,1997-12-23 11:47:51,check
7502958601818,1979-10-31 04:36:56,check
8021267759779,2014-11-16 10:45:33,credit card
5021411365101,1970-04-14 06:43:15,credit card
9201782160888,2004-01-26 12:13:30,check
6744557247948,1996-03-14 13:24:20,credit card
0516308232710,2009-04-28 23:23:50,credit card
8993725001440,2018-02-12 07:05:09,check
9867502552663,2013-05-21 14:46:06,credit card
0607176536946,2022-02-20 12:07:17,cash
9741765687846,2021-04-19 06:51:14,check
0676071918720,2013-03-12 10:02:49,credit card
6326192833931,2018-12-16 16:54:19,cash
9879673591754,2005-04-20 07:18:54,credit card
2491841739033,1980-12-07 11:54:31,check
2853977689291,1971-04-28 05:16:58,check
3318599922786,1975-07-31 22:09:02,credit card
3894555353974,1985-01-12 21:07:19,cash
9613319887678,1986-07-17 21:37:05,credit card
3531670871272,2020-12-29 06:20:46,credit card
9768557272714,2013-09-08 05:57:07,check
5147981814952,2002-05-06 03:45:41,cash
0861199379038,1974-10-10 10:26:18,credit card
7075642841987,2020-03-07 21:50:20,credit card
5976055883804,1970-11-20 04:29:03,cash
2967674173240,2005-10-06 20:31:34,credit card
1744297908579,2005-06-03 01:43:21,credit card
9798865697855,1985-10-05 01:44:02,credit card
3488637708556,1989-07-06 12:11:33,check
7926868307316,2017-11-23 16:38:55,check
7463212693881,2002-12-14 00:13:57,check
8376922608306,2014-12-31 14:31:54,cash
0096512841002,2010-10-08 10:34:02,credit card
3925937273983,2002-12-22 19:44:46,credit card
8930590860826,1982-01-29 14:39:08,cash
9434776524315,1996-03-27 22:26:48,credit card
6664513747056,1972-10-14 06:08:32,credit card
7535257781073,1977-08-26 05:35:45,cash
8536388585294,1972-08-24 22:57:03,credit card
6064472886313,2005-06-21 06:32:24,cash
1529066752481,2018-02-28 18:12:09,cash
0197099012431,2017-07-22 02:50:34,check
2791573307297,2009-02-23 21:19:06,cash
9830005901726,1982-06-17 08:30:26,cash
0227345133433,1999-05-19 19:18:39,cash
6092141930203,1978-11-02 17:48:24,cash
3501609286378,2019-08-09 06:31:12,cash
9178961471731,2006-02-16 03:39:30,cash
7981925520503,1996-02-20 15:50:26,check
5713778687452,1980-02-14 14:34:46,cash
1450488765622,1978-03-26 04:34:04,cash
3681510298483,2020-09-08 08:54:55,cash
4404031567161,2019-11-30 12:22:33,cash
1743801300953,2015-03-23 11:02:22,credit card
6995781098527,2015-08-22 00:49:18,credit card
9034128934368,1984-12-07 21:23:15,credit card
4741446761051,1991-09-19 22:09:30,credit card
9238301114954,1984-07-02 15:50:28,credit card
4835263772151,1973-06-09 12:30:15,check
2581352228598,1998-07-09 00:43:01,credit card
6712165449252,1993-03-24 07:18:40,credit card
6774429958221,2022-02-05 03:06:43,cash
7964855205283,1993-08-07 13:17:08,cash
5290709063412,2011-03-25 06:15:31,credit card
5445459764298,2020-09-06 05:44:00,check
4886899272966,2019-11-07 12:31:48,cash
5758329741894,2016-03-06 05:52:53,credit card
6567822942450,2007-03-15 18:33:29,credit card
8725143963600,1975-11-01 15:31:53,credit card
3305369571688,2021-12-09 11:31:00,credit card
9503770239140,1992-04-19 08:20:17,cash
1800797972707,2005-05-10 09:58:46,cash
3302237194680,1996-12-21 05:52:55,credit card
1116104249944,2019-12-04 16:46:40,cash
9012505177812,1977-06-03 10:49:10,cash
4512474883950,1986-03-29 03:41:50,check
2944642114375,1981-08-24 10:10:25,check
0294726092627,1972-03-09 19:56:38,credit card
5130536524567,2022-07-27 18:33:34,cash
2262559022492,2004-05-18 15:14:28,cash
5982278385056,1986-02-11 21:44:42,cash
8652263338165,1989-01-30 16:17:10,credit card
8378752671482,2014-02-09 02:08:57,cash
5011855811104,2016-08-26 22:56:52,cash
8460477545848,2006-03-20 16:51:48,check
0957953571289,2013-07-09 07:58:00,credit card
3997114398345,1982-07-06 16:26:00,cash
6058532427332,2014-08-19 18:25:21,credit card
5813072547671,1986-12-22 02:30:25,check
8708451470008,2008-01-23 01:12:49,cash
2413973106354,1989-08-25 05:01:22,credit card
8514280216171,1991-09-08 10:18:36,cash
2457185126663,2014-11-09 11:06:18,check
9584651310790,1974-10-30 20:08:54,credit card
7368567560577,2010-06-23 18:42:16,cash
2835187279509,1972-01-06 13:46:36,check
6078937782836,2018-09-03 19:18:25,cash
4040976588641,1983-03-19 15:35:21,check
5099346393148,2017-03-02 16:52:46,cash
7170790745597,1993-12-22 16:25:00,credit card
9566574868640,1993-05-09 22:02:47,check
7157751214675,2018-04-17 22:52:18,cash
0643730286797,1983-02-04 08:59:40,credit card
0453895198657,1998-04-19 15:27:10,credit card
9820152342589,1979-06-10 17:53:21,credit card
9076234272422,2022-02-27 15:21:30,credit card
1875563026595,1983-12-14 02:40:18,cash
9494656713208,2013-09-21 20:32:19,cash
5780059371539,2010-07-16 17:07:45,credit card
9478528975215,2009-04-16 00:34:18,check
6295684592208,1999-02-13 03:28:47,check
2407462171152,1974-04-28 04:43:33,cash
7244268155307,2015-03-09 08:47:47,check
5809903462022,1985-04-19 16:21:33,credit card
9189754599457,2011-06-24 00:47:34,cash
8091874666173,2013-07-18 01:33:47,cash
4693536632874,2020-01-10 11:39:52,check
2162841825568,2008-04-14 18:46:05,credit card
5574287959122,2005-03-29 03:11:12,credit card
1415909067679,2017-10-13 13:36:12,check
0741437872494,2004-11-20 11:27:36,check
4382415557543,1983-05-28 16:27:39,credit card
9551603517194,2006-01-19 03:31:09,cash
4494757249731,1994-06-18 01:19:35,check
1161478480424,1981-04-27 14:16:00,check
8589778909132,1992-10-07 00:38:06,credit card
7609623527982,2012-11-12 18:36:12,check
3591037531126,1996-11-20 01:24:42,cash
0356638236909,2018-10-03 21:36:55,credit card
1714821346733,2022-07-04 15:16:17,credit card
8225507615928,1988-01-04 15:22:18,cash
0464497757173,1985-02-19 07:25:10,check
6499650362349,1996-12-25 23:04:27,cash
6107494099030,1980-07-22 06:17:12,check
0650652953720,1985-06-06 05:00:51,check
6788089051239,2002-09-06 01:51:35,cash
9402078281106,2011-10-05 06:36:53,check
3378712897216,1982-03-18 09:09:43,cash
4840990451095,2009-09-22 02:02:27,check
6424671386975,2002-11-08 03:32:00,credit card
6244348784657,2004-05-19 21:33:26,cash
0474716182198,2008-11-16 01:25:59,credit card
3828402998971,2001-08-01 23:25:08,check
2903087184039,1999-10-08 15:13:04,check
9051002577466,1973-02-23 05:25:23,cash
4825594981926,2016-11-15 18:36:04,cash
2446666421014,1971-12-19 22:59:21,cash
0418563462409,2013-12-25 22:00:20,cash
6195764835617,2021-11-05 21:28:27,check
0574846647229,1975-11-12 20:15:39,credit card
6259381820828,2006-03-23 01:15:57,cash
9785238050713,2018-10-19 05:24:44,credit card
0136586953949,2017-11-19 12:18:32,cash
7380099156684,1992-11-25 00:44:51,check
2857021671027,1970-11-25 14:09:29,cash
3417748218173,1973-05-05 01:26:03,credit card
2460657451347,2018-05-05 21:30:21,credit card
6894346397115,1997-10-01 11:56:20,credit card
8560946065782,2003-02-28 16:11:18,credit card
8860104914694,1975-12-17 19:09:30,check
9883265337781,2017-08-12 13:58:38,cash
2676723889574,1996-06-08 04:38:56,credit card
2924694667760,1979-09-14 16:16:31,credit card
1922990223193,2012-09-25 23:52:18,credit card
3738931802956,1990-08-16 08:36:04,check
8773429084884,1979-12-08 16:23:48,cash
6719435108000,1998-03-30 11:51:11,cash
2189570065775,1988-12-08 21:37:47,check
2772164730137,2000-12-01 01:25:57,cash
0291623912904,1989-10-09 09:16:44,credit card
6062762805723,1989-11-17 07:33:46,credit card
7237813104127,1991-09-15 22:17:55,check
5769986787293,2008-05-20 08:13:31,credit card
0149765350330,1978-05-18 02:03:13,credit card
7127925247204,1973-11-20 07:10:06,credit card
7425554689373,1977-05-15 07:00:42,cash
9280883121196,2018-08-26 06:17:01,cash
7733025771497,2000-10-15 17:53:18,credit card
8523626024844,1992-05-12 03:23:05,check
9450983742748,1985-12-31 12:19:20,cash
4358511923100,1993-08-22 09:23:07,cash
5580879877958,1992-07-04 16:51:46,check
7057546218027,2006-01-10 10:38:52,check
1581488710579,1991-10-22 17:18:01,check
9144964353244,1991-07-12 19:18:55,check
1215149376087,2022-08-30 17:50:43,check
4640569555533,2009-06-27 12:34:18,check
3253750622146,1994-04-23 06:36:23,credit card
6557674752482,1971-06-10 23:41:06,credit card
5737529768924,1990-11-15 14:05:41,check
8491147387291,1997-11-19 06:52:26,check
3435784551818,2021-11-12 15:10:44,credit card
4196327817639,1976-03-07 13:53:41,credit card
1216178295585,2014-12-26 05:37:50,credit card
1099659630040,2011-10-18 16:45:00,check
8724271008634,2007-04-23 23:49:52,check
6137336567588,2011-01-25 11:20:07,cash
3682102556080,1998-10-27 09:03:32,cash
6999501580514,1988-01-20 13:43:14,check
7312052227889,1970-04-03 20:13:26,credit card
7384237245094,1983-03-05 13:37:54,check
0825767245095,1985-01-07 13:43:55,cash
1597351643905,2022-04-05 16:20:07,cash
7712897696688,1993-09-22 18:12:23,credit card
9658111970074,2006-02-01 18:42:01,credit card
4068674540426,2010-06-24 10:29:18,cash
9272100700277,1983-07-28 21:27:24,credit card
2784756782257,2012-08-17 06:15:15,check
6199367951675,1977-12-10 16:12:55,cash
7010390139832,2011-11-12 12:30:55,credit card
3781473429310,2014-06-07 06:40:05,check
3311119821637,1979-03-05 17:53:37,cash
0261756772331,1991-11-03 08:10:14,check
3340734724153,1977-12-06 04:07:54,cash
1695481919393,2016-12-15 03:42:00,credit card
5518303213423,2006-03-04 05:41:19,credit card
2311165302556,1979-03-14 22:26:02,check
1283196881113,1987-02-17 09:56:00,credit card
5055965883866,1972-12-11 14:35:18,check
1949042293461,1998-05-26 03:05:39,cash
6308332963746,2018-03-30 02:08:07,cash
6590644777900,2000-11-30 02:05:23,credit card
6724640943995,1991-03-04 14:47:50,cash
8447871504770,1998-08-22 12:29:11,check
9363010706814,2019-06-30 18:22:27,check
8474291097001,1986-03-04 20:09:20,check
3565227462040,1998-08-04 16:33:30,cash
0242881370210,2013-07-14 13:40:50,credit card
0071634854765,1975-09-02 04:55:42,check
3093710378269,1989-12-30 07:24:22,check
4560530911819,1986-04-21 03:22:23,check
5306986546927,2011-09-02 08:10:19,check
2443208606687,1978-02-04 13:21:07,credit card
7389762479181,1980-02-27 09:59:05,check
8685057516319,2006-01-30 06:51:03,check
9591024051396,1972-10-29 12:38:16,cash
2808174334079,1971-08-01 12:05:46,credit card
1565768337793,1985-07-06 06:10:10,cash
4603156776438,1970-08-02 01:32:06,check
5200431128778,1987-08-15 00:53:39,check
7191818976588,1978-02-11 13:46:57,credit card
1040307750405,1998-06-04 20:05:07,cash
3717429085569,1975-10-26 08:19:15,cash
5386477455075,2019-05-07 03:38:19,cash
7145003051406,2004-07-07 06:10:20,cash
1925875009639,2013-09-22 13:41:23,cash
7329125495465,1996-01-08 20:15:41,check
5797990301587,2000-11-28 21:27:18,cash
1515167967343,1995-06-27 07:17:15,check
2463151806460,1978-02-09 16:27:16,credit card
3158050043519,2017-01-13 09:22:14,check
0599783949441,2018-05-13 17:18:13,cash
0142764185552,1997-09-11 14:51:57,check
3131210215728,2011-01-26 05:54:25,cash
6733772335721,1980-07-02 14:44:33,credit card
6595400406988,1977-09-03 07:04:00,cash
4974793854576,2004-02-24 03:50:58,check
0329561021577,1983-04-03 02:49:47,cash
9607158228143,1998-12-27 13:45:01,cash
8702684708631,1999-06-30 02:25:01,credit card
5529455531242,2005-05-06 14:22:41,cash
3344398935658,1978-11-06 02:13:54,credit card
0166085433925,2020-09-20 18:23:58,check
7290780860809,1997-12-21 11:44:17,check
9631487915160,1986-11-21 09:14:31,check
4987878423765,2001-07-23 22:32:13,check
0920983832798,1980-01-18 20:03:46,credit card
6006256542671,2001-09-14 07:53:27,cash
2536671337056,1970-08-27 17:00:23,credit card
9710886041448,2012-11-10 09:38:34,credit card
8398471115777,1993-04-04 05:22:12,check
4317994468874,2005-12-23 04:21:51,credit card
9338469454159,2006-03-26 05:08:06,check
1236615295589,1970-07-28 12:40:17,cash
9231565222021,2009-06-06 15:16:21,check
7538787730030,1992-12-07 01:35:05,check
2828394067779,2022-10-27 06:54:21,check
1565945698648,1980-04-10 20:52:13,check
9500465499360,2005-07-07 07:28:29,check
5317636565021,2019-12-22 06:36:16,credit card
5322817765909,1978-02-16 01:23:12,cash
9478977672031,1997-10-17 07:15:06,credit card
5109341186741,1995-06-30 13:37:55,check
5812181305653,1972-07-22 12:16:49,credit card
1181317948939,1996-08-13 10:57:52,credit card
3158108331728,1997-01-21 23:14:29,credit card
5846296794293,1972-11-19 02:37:02,cash
3331657133924,1987-12-30 23:36:18,check
0176850096637,1979-08-21 00:39:58,credit card
0985608990017,2012-04-20 13:57:54,check
3866580093743,2003-12-11 18:44:10,check
4300215631478,2002-01-20 02:10:28,credit card
6105516442857,2000-12-31 01:07:43,check
4694075732674,2003-01-14 15:50:04,check
2268152623043,1989-04-02 16:22:47,check
2554948753897,2013-09-11 13:44:29,credit card
7922344742008,1996-12-04 18:51:33,credit card
6655889616824,1976-06-02 10:03:55,credit card
6133049090504,1983-09-05 04:06:00,credit card
7283750094830,1974-07-25 10:48:23,check
3709360184098,1991-04-10 07:15:19,check
1118768284712,2019-10-21 08:48:30,check
2199630253288,1989-01-10 15:38:06,check
5844297243895,1991-06-04 05:10:49,credit card
8516599078105,2004-04-06 08:04:29,check
7189015611845,1992-07-27 18:05:42,cash
4302386579450,1972-02-13 13:28:09,credit card
0295170095974,2012-08-23 07:18:38,check
4137002373842,1994-09-29 10:20:38,check
7237220408962,1996-02-05 08:05:47,cash
9452681322895,1991-02-20 01:31:53,check
4844298270730,1983-09-04 04:35:37,check
7656145738709,1976-10-26 13:32:34,check
5543572494600,2019-01-30 00:42:42,credit card
2337223002848,2015-09-22 19:36:25,credit card
7344334024701,2006-10-09 01:53:50,cash
1739692694349,1988-10-26 10:52:21,cash
9301673217506,2006-06-06 01:00:04,cash
5736650251855,2014-06-11 08:53:51,check
5211239445523,2013-04-10 23:40:56,cash
7243403686812,2019-03-05 14:42:26,credit card
0123258505681,2018-10-19 04:35:39,check
0716439494784,1991-06-08 11:22:29,credit card
9709084256334,1993-03-03 10:30:11,credit card
2321168785652,2019-04-03 00:41:23,cash
7696690854493,2003-10-09 19:31:44,cash
5246995126805,2012-08-04 08:24:33,credit card
5633777372114,1997-08-25 05:35:18,check
6279291204099,2022-05-25 03:17:07,cash
0142279369881,1996-03-11 15:55:56,check
1261644363497,2009-05-20 23:35:40,cash
8759480131262,2000-08-05 02:20:53,credit card
4612690267326,1984-09-09 19:25:49,check
0145130037721,2009-12-17 12:05:18,cash
5443539681763,1973-03-27 22:26:24,cash
8536463912717,1995-06-28 21:37:24,credit card
4970058868463,2003-02-20 04:11:19,credit card
7324698828153,2010-09-05 11:54:50,cash
2719480802551,1999-07-13 07:56:12,cash
5013138080474,1992-03-05 08:54:34,credit card
8079489692640,2002-02-20 09:35:08,cash
9609814457430,2017-01-17 08:51:20,credit card
8155579535971,2022-10-30 07:14:26,credit card
2385039566801,2019-01-26 17:58:48,check
4279732193151,2000-05-21 01:28:12,check
6900287338343,1994-08-05 23:58:09,cash
2400055350927,2014-06-21 21:22:46,cash
6745950956024,1992-06-13 01:18:13,check
3106730171489,2020-01-29 16:15:17,credit card
9786302613704,1989-11-16 03:57:50,cash
1773958823333,1999-07-21 10:04:30,credit card
4747897297767,1985-03-27 08:26:45,credit card
0158402488541,1993-03-04 07:34:41,cash
6366782619118,2015-10-14 00:22:55,credit card
2449948803201,1981-07-17 04:13:20,credit card
3486991414212,2022-03-08 05:07:10,cash
0207403487586,1971-07-01 23:22:46,cash
2868911501027,2016-07-13 03:04:08,cash
5808769170980,1974-03-06 01:40:51,check
5038140544509,1979-06-09 12:22:04,check
5659018396909,2003-05-30 15:42:50,cash
5506826430021,1987-02-15 15:47:50,cash
1762373260335,1971-01-07 16:05:10,cash
3949268254770,1997-08-09 02:50:44,cash
5688373411446,2007-03-24 13:10:54,credit card
5839300392356,1991-11-06 23:10:48,credit card
0774216092172,1993-04-06 10:33:14,check
5811934621231,1986-11-20 12:47:12,credit card
2498842123113,1986-08-19 07:28:44,check
8248338049540,2008-04-03 04:13:43,cash
1146568133633,1997-06-25 11:18:55,credit card
7347129894015,2015-03-25 20:04:58,cash
4390619487511,2016-12-26 06:47:53,credit card
2376391289279,2001-02-23 12:51:01,cash
1161880030033,1978-04-28 00:29:54,credit card
3824029450465,1977-05-26 23:53:56,check
6598327110273,2020-01-03 02:48:54,cash
4495573298996,1982-04-06 21:46:59,check
4740745414958,2014-06-21 10:47:39,cash
8005374808735,1972-09-07 08:42:28,credit card
2198138506179,2014-06-26 23:09:35,check
4245071862898,1987-11-09 01:40:56,credit card
9634553317721,1989-02-27 04:05:01,credit card
4974833438957,1991-06-05 22:03:52,check
4260941403421,2012-09-05 09:57:22,credit card
2342168015273,1996-06-09 19:29:39,credit card
9459183431940,2005-03-12 14:36:23,cash
3400391366063,1993-04-26 02:48:44,check
5348451170909,2017-10-09 15:43:30,check
9757625924006,2014-06-25 17:52:25,credit card
6264574519441,2014-03-17 01:17:24,credit card
4503520259522,1978-06-23 19:47:32,cash
0856240703597,1994-08-17 07:43:08,check
8826742433935,2018-07-18 05:12:41,cash
1814826137012,1987-05-11 19:38:16,check
9904693521211,2001-12-05 09:14:36,cash
6614621879538,2004-09-09 18:49:10,cash
9598154881947,1973-10-19 00:46:18,credit card
5546824626330,1976-08-14 13:13:55,check
7743590767818,2014-04-13 13:55:46,credit card
5860184436058,2018-04-25 04:17:13,credit card
7201454290457,2014-01-09 09:13:11,credit card
4572104867156,2020-05-28 10:48:21,credit card
5487368290031,2020-10-16 01:51:25,cash
2569392813653,1996-06-06 08:35:32,credit card
5299626988198,1970-08-18 17:25:41,credit card
2664011388847,2009-06-30 21:34:48,cash
4136726558306,2018-08-13 08:32:08,credit card
7540492689176,1977-01-28 11:14:31,check
