Inventory ID,Product ID,Item CutSheet ID,Made By Company ID,Bought By Customer ID
1454858901238,6286503152918,62019712,24313513,2146552323988
5211390884698,3554920707190,88014203,35234029,9564076735095
7736741831568,1729011198849,93141512,25987959,8610949487873
8447620886904,6648747377128,99036591,46917218,5282852222402
0801239309663,1131706768747,82690694,43046102,4214532963887
9608932855708,6394533264591,97118077,74410293,8858040332191
0396014587539,0246978616601,72328590,14121739,4138265300538
4253137737295,7768137925384,88048840,95427751,6443692431846
2868097440561,8287781324910,27284377,80617365,6207677146169
6265276745336,8807290213040,23128002,59416876,3790378357536
2839083019313,6802504951710,70464382,98654208,3696693964872
8315041520991,1407639001351,33479330,06416409,9842466006926
9451358827633,3675434171892,80042396,42260981,4259180093258
2301494772205,6069653787557,59394266,33096353,0651977604557
4346693403787,0126817070439,28588795,84260161,5440272821180
4895769196400,1719236006401,80832850,32366716,1208507167533
5016551757879,3838621027369,76400278,20788650,6751884380682
3625587050148,2657490761454,94963366,04946540,6899316381255
3941249239080,3552759686570,91895004,40865676,0192732807023
5518969892758,3529061412449,75395377,16245150,2498987860010
4045232373795,6249189775482,24573917,38352249,7523406986547
4988474730547,2765234237674,97279129,98620883,7920209343834
5941843474434,3728806594604,77202918,49643541,6726755322801
5555257303169,3091282325094,34567104,33274874,2469474197513
8460390681944,8730575211625,20634100,00790260,4721386256459
8503436851595,2755649362887,84876485,25537703,2933778174124
4585703504674,2123618725788,43993758,06132743,7405628939719
2930026534099,2141702450729,01019582,38641282,6933779974217
3238097519885,4626818358674,10856628,64159805,1389079946105
3999267756430,8394571889518,28505532,59110750,5573793446089
7649193055287,3199043361432,03574591,71117010,4232959394466
7410726630772,8946703417719,24670975,62560740,8710627501720
4390783448141,4933682323432,87390353,86246231,3951794311223
7066368687652,3795081071106,63568141,87263961,3333529397632
7382248979304,2788316912368,35204176,36997862,7671533556314
7883023984549,1940193336595,64422640,50398416,2566948556965
5144590761226,8965562355970,69815539,19630922,5688624068481
6292963218613,5533263144839,01358261,07644535,7681725865186
7278058640667,9069144013315,83549380,69906794,1393594319931
3771781129804,4970358509325,07562853,52011696,7023208890337
6990173417535,8172438231546,51169664,16870055,6061676856180
3488698581181,4814228211232,86492140,01524857,6089302332105
4862942706893,1539577383678,28663256,66125815,5207026989431
0807343842515,1457443999344,13456276,73455608,7191593385803
3750926714426,7218536488909,67370573,80232001,0332228536970
8636843347099,4063130040014,14255885,16488335,1026390057096
3413413252541,1747675904798,55370370,71315928,9111827991202
7624074230861,1906159616194,67172849,54145788,7355489092552
9118061469696,7237681739025,30836761,51672249,7582047467433
4782174960439,2798126791916,05297429,58493632,2846257624037
0303235537540,2532216084195,08435972,25039566,5603635628950
7478127524120,5147035843877,47938915,29730698,3175282368074
1943272831677,5451131859862,98838448,35363354,6372347028356
2678956218701,8454205692874,65426487,03954959,6824577229510
5312563687778,0687661796819,33289335,66069638,4875084133953
2125997332083,5001702378805,32618440,27532805,4352430311062
0291392075879,1066006247503,77448071,21111747,3602367742318
1705109781179,0289457936647,24299787,07589270,8494456127121
3992397898100,7667145667975,37901622,46461247,2256192849295
9960702627435,4525565066118,82249700,22828767,6829127100806
2634244627976,2460863163645,16815742,00839457,5995882342247
5363418974864,9111560674851,25503296,40788845,8276292818223
8719425691435,4211690621949,07336089,41798270,3142537411533
2826138851486,3042781054817,01624953,50030897,5143018876351
3602717101079,8622644992736,90859908,47310254,1704480407128
1194989684852,0099388661866,41039250,05864294,7199720787544
4009039363700,6334226358671,27909935,70778779,8131158150650
4485300448862,4909176341497,09613102,81061648,2072278960483
5620228879087,9520898488007,80193968,21166167,9895967256345
4216111349488,1036415770114,57632421,14657573,4384524661463
4012691414970,0880144986466,74718160,26777573,5274182013645
4988037573963,5691671768082,76044878,07966309,0393331671507
5221162933936,2529078729364,12933747,07727559,1912331926005
2740086965500,3716592170720,19240596,06491239,8303818281237
0694935055237,2338481725982,63438000,02186153,2150423405611
9895032114341,0727778795180,00767170,06735616,2747655897965
7423953493225,9779202305213,52496189,80732419,1831519554345
7897518259098,3415881641643,25191110,59800040,7503026054567
3640373224053,4823523930236,18020519,20316754,1877913177445
5368526810042,4814066348305,75603748,79299435,5455152163137
0554525282507,8734300908200,64145389,55606349,0156318064156
8402479796101,2103775033551,61872783,70286991,7430788568974
6627536025747,9048910113909,79870689,65096611,6414533715845
8587263854967,4189991458338,04541561,72468975,5868716006687
7540135699616,2127691668215,51816773,27225929,7183609909189
0376336809359,9835660228898,02218762,70882384,0166220726912
5316869467317,9110894802053,16466500,63247534,6160599477691
3310072634421,4824573026986,41370322,34347454,6317304028956
0737708711159,7938905709656,31302524,90226236,9348670399750
6176837867452,5790871885329,32395211,74261581,4139815929629
1983976907353,4712163493112,62632607,11551843,2328747491676
0302776458147,8872236712956,58956403,28740803,2503914432519
5274874405987,7785300413097,42232483,08769084,6066702785007
7833889135104,1539441292440,46537584,88301839,1445052605183
0089944479172,2428756916907,76262159,52473449,7891357490322
3640531351515,6703534606697,85933828,87534931,5666517968322
4144403880602,7021697480480,85669635,62685870,8584410311236
6297321264158,1227425558728,06126568,30492967,1791458818352
3903312035135,2135136686670,13413446,84491909,9882942448246
3838406834854,5504876755149,16491205,93114073,9121440756843
3900216710021,1464320358750,13553883,70554403,3431319951719
4374358363046,8606371362925,45607523,20406455,5164443756063
0940153353878,6930605202735,79608268,71254258,7668701944653
1569921203253,1974847334897,46951502,84829191,2078794672893
6238598371934,2506278513344,38955051,53385314,7242698784661
1889668222066,1096091716691,48420013,60887436,3689214818273
6931457077656,7085733959866,87504217,51288235,6556714244543
4356033480170,0049739451325,18587746,58758113,9364441806289
2753993105761,6536164324293,22144744,64766539,9539700793765
6073652043750,3648339785327,07855900,80146414,6130411240246
9996666037355,2467031079333,34430101,76761393,2670699833029
8412089675321,9443855487557,52279201,91260031,4093365671684
9931330607632,0458371363215,04548478,54258426,8275628147679
0145206050869,0889723059607,86590624,87704273,6912646374152
1551596424941,2054988465588,12713479,25586428,4828457183093
4568197837220,4272721704758,83619915,48738941,7102873831606
6015870600131,2949935351628,56749465,56555851,0005752842861
3833269770349,3178973312899,85505650,57765723,2995036166685
8287924193915,8988041991858,70925968,46720245,1996865320508
7370228887022,4128982323804,68775124,67978458,4525369832629
5912937299158,7343768258720,54981171,90281792,0670582593759
5052909754985,3812650287482,71795522,02590110,6152851622604
6718050689062,5394783294547,26979823,54022744,8689522965855
5534981457102,7082893610491,27830789,55002783,1980644091475
8054106033525,0402135358368,41098301,74349487,5321309455373
2374639518730,3471410893785,00234511,11321767,2896516087530
0906641958017,2601284272961,47310377,92432864,3721475004337
8671166802542,3978023656535,05215348,87445763,1649550285995
0846709871585,9723888633054,12531035,95111889,0392169523750
8989509814030,8520768149985,72661796,85983656,6209978219986
6794380570683,3392742870506,97538912,89743522,7669060939823
0531244743175,0924506929842,91595362,81637751,5894821890378
4565960118883,8395370146017,35825562,34288658,1380503005108
1449376902003,5589039103289,09161740,46715333,5205407202292
2123409274976,3806847148298,50731350,36684946,3641486878003
2183489457782,5416638621046,56463927,23642485,4035593503122
2271466682095,9149532370319,48753814,34509180,8658539070685
4166841912783,7968724253481,01911046,62464154,4316054462630
6685872492487,3943140687090,75296230,48425612,9821435972103
1954640239599,9134658877750,45316012,03943885,0980277967049
5523789961355,7715692759152,11084624,84815576,4158055267414
2859417475028,6680556794048,58023242,07749735,2325819051394
9052963520164,9347674826903,32606874,88550121,9911798090177
3247909503028,7076793585447,44487737,39547880,7804875651939
4149298878314,0110933621958,79955454,85969056,2131236713438
1026209139944,7022565141359,29384242,09511491,1365585297351
2350886203575,4923938023636,66711100,18075250,8134293751669
0330872183663,7020765655157,06330347,27832448,5862710429060
8756067992100,4667285389150,45820168,84821065,8977047723129
4942866350447,4260675945181,40043920,07709296,7866933653095
3605182897942,3396225839998,42877158,66287551,9244633082496
7263182813469,5482082842733,20206031,56482782,8272601565833
9366096184965,7602683674092,34872284,09053441,0063824084007
1045680538671,3284265459897,36400553,20224172,2672626728910
2069527887400,3576685835512,61103924,20715144,7867408991285
1604780536552,4554151008980,72230480,79474092,2505250544154
5342182795165,2261876795621,02194196,53806499,8927509878881
6235238808850,3379347943002,58245651,40950242,0060388507249
7924767904100,7226269055374,58356449,92415652,8688083306800
0718093610081,1646770659773,93829250,40732855,2861704633035
1046900396873,2394416396696,29962266,75485467,5512581150333
9263063030334,7689072991527,28215202,92631199,5645182847033
9322746443417,4001796603310,07165030,01660586,1150026653755
3725955098212,4769677516929,51215897,30608245,6892670871929
1222993462378,3664581457812,03534106,19304502,6359227404998
6260516979212,3844145138061,36111282,91770301,6640421691001
3605833734381,3875926495325,87144802,13925192,4270673704178
8799093279562,1112474603737,18014952,80488132,4026444540465
3646310939974,9878192480112,94388374,26966441,9841085356665
5748128081864,1479127849578,21707612,02751375,2717818018162
9512920621285,7507709449343,77219350,75019228,2782991082774
0610460463378,4147377249420,86899611,55316057,1164172896768
2467487039912,9378610465733,60767868,76247811,9343363871902
7675468435362,1426934310036,02761091,31488587,4976216872532
8586994564138,5415185625798,49402100,21451577,0794694995628
7887636988987,1603696957147,94800548,37013691,5485212830747
2715889515290,3961978717628,73102267,48045346,9741983587492
5550957648077,9702587460666,33709710,53936479,0536836061972
1914091231979,7832486684442,26848402,08480194,1539458674055
7791602182395,3456167316787,72784754,33743097,5685873055552
7175129135643,4477353364053,51351489,95916224,8641684234606
1839238275145,8775073068586,93163903,15434661,4551243948407
6944949340671,2024977693438,13608811,53645357,6665252197515
4497233440189,6447835722280,17348911,88942629,4102272162441
6824157883101,8918726895966,10867679,09844797,8299219153597
3745319975393,7908706657135,34802991,57957234,4087556854475
3714651119048,2368473899872,37036614,87445589,4783053829687
2941497996385,8754102840850,31752879,01553406,3293878437369
5025761360342,9355287122084,60858016,36557097,4259709256201
7893959395685,3101702646248,33630144,40460215,8138275199029
5787591938596,0185596025498,55769266,02611570,8680330039455
1434728783072,4594600690953,90346842,10497166,3634294123670
3236667738162,4519692359144,67424955,40142685,9518618366384
7434026542504,1021907282664,57554327,60963093,5972969829990
3975116117904,6251159298594,66189688,49016222,3925166597065
2596141436641,9083979373048,77194633,21632655,4422148017881
3691335966160,4369460901569,91007797,18787252,6107126473214
2209862908389,0909316925017,55784238,35289005,9818030469114
4985170557119,6494337401083,26674346,12670321,9766046824178
7939117516193,2009149468571,46704146,21658099,6068612198458
5935235427580,0723200200666,96212783,78390393,7270265015382
1547838922696,4797803451509,63529944,45037290,6687894588117
6630723616376,7767864865703,41032763,03546222,4030354585782
8525812760451,1433102805232,89739471,61538474,7421688096377
9665565618797,9437473198506,04125617,99100896,6059695667337
5173361540487,0512638536566,33062051,99439750,9782847228649
0819089098620,5547829924421,96442982,49406221,8363083407718
8303519253601,8881184116600,55946551,65403235,1627077115988
6445204781388,6559697546529,26401959,33431840,0897752353535
7567619777189,8228537316841,83266911,07308185,8070305442029
6627099634226,2134673486095,68489175,04509950,1691293769188
7046701767302,0787837818434,56530353,03853146,9852921115575
7442078805928,4284782552193,58045428,32427493,2055588707313
4101945049720,4759220108220,16628038,53294869,3787345042991
5297253598162,9554130902297,32106930,31661782,5595326275133
5652957313525,1558726977698,85421646,20756482,3436482281427
7380867330056,9944374682725,11361756,86223744,3400666496112
3831872153245,6859043429194,25081992,73408321,5913480314244
5678897564797,4350928780840,79374330,56567144,3438444654485
8961988321377,9496153112423,40033488,92554320,9790378121735
3538678216593,7447308292042,40375212,70393989,3091286563003
2270168478463,0861274362726,61871359,22767998,5426066193183
9237112507979,6652139533245,78341593,23496682,4469624916986
6085533694449,9879795734558,69759512,01867183,8852084249835
2843550331402,3065098597235,06921644,08113399,5538785751763
4426501010205,6607121432433,00274371,50076437,7340236590221
9010603238411,9479158504400,81223732,02397146,4765736331861
6359753880167,6921408438636,81443222,27220207,3874069709504
3488686833162,1933311349430,92946026,93817318,7610427320976
8699246935553,5804768184584,40196183,41863893,3373252438288
4659922183115,8650425087203,45237287,22903914,6096441879460
9606518930122,9370266624779,93835855,76825897,2021524014296
7176469586775,1398860175877,75949457,42017714,3040387600384
6758289933642,4503755924301,07469190,24752954,1689218061493
9825167691974,9830091906360,30374782,51645823,5841906141009
2710074954045,5200288757541,58863398,92499775,5047457069612
2593891806359,7226037380387,71247250,87790306,0260720446322
7528681166653,9723771580038,37930240,81789177,5912224979824
7435867575607,5219069067410,47683198,07917523,8555018003595
0333409756866,6546702939087,66762898,89117934,1456430311152
7965406152643,2301722118539,40499796,84453853,4670082927036
7763897344338,2408114956738,35546931,88286136,1069316142384
9965243049494,3243046691734,01690187,08020147,4452977175162
0014452800972,8709371556988,21398094,35217794,2620531969171
9907008750429,5327442649679,46151926,17778923,0491080336972
9052001647037,4047193187114,25652079,39353801,2109218253487
3142862632962,7010795185205,93434003,72012789,7055451467639
6634893176647,5167248626289,45210150,07121067,8504841781033
7919755479661,6125939783993,40940335,88819716,5664381740686
7724145124508,6822476544512,74318612,06563301,6629275488739
1403359724747,2333054602721,69051661,15234490,6707880872881
5504284768106,7348151010589,08760142,33524481,6314251300999
2726788559995,3317379757082,74836338,56622096,4116243456385
3161481747222,5813500221234,95915661,70795387,1102107050489
4593268464708,3137192928526,14692123,69482847,3313300603039
0239443249305,7856566906613,00315494,25780710,3347593618494
1038821830635,9810749446073,50880300,83198359,8333209254533
7295813735185,2608648082808,98797622,18311518,5807458635175
6962340391870,5612513588651,28721680,33802602,6160383187485
2736396366748,8260559825307,05864157,54254640,0453127089999
1373081531299,4991863766416,35586777,23552548,1759438376926
3385886002612,5590191191960,04502869,38114823,6273334371199
5520636036105,1094581392950,37596613,58581285,7966514608718
8231861985447,7156879953732,03900291,23253049,5616076596337
1890745577399,4633220528526,20718770,40222288,5396571724762
1048227074236,2113421185398,66795360,78582927,9452176848657
3437365428168,9053193601159,31242479,13965310,1953457294036
3995958211165,9671790556650,62518789,55349888,0881482469987
7432102242690,0143482258849,53534798,32311440,8671447925991
9161857926873,9241421563243,54701564,29994434,0556495362227
3292039587424,6077232308789,07313363,07753480,7329948730279
8547116572899,3439152912652,51187170,70635188,1813567511822
0240799885109,4848946541807,41205358,21941672,9493459614262
3633234820563,4739670662763,99840280,47135390,7000558025480
9420946452892,9573857416528,68985158,72859421,3294759842760
0101693144245,7585597382911,14536557,26389943,4846723373535
2775990753172,9168167532442,05492909,85967458,4866167056153
0720963967744,0072856169125,00652490,16415072,8471367823038
4166454656104,2576594585479,00213448,06388775,9799868261555
1864292081883,0730303867788,80474609,84687340,1905809622295
2488356258784,2770986985513,70958577,00568715,1686317681461
2695458380422,9889203359914,82768287,05194674,1949631016228
9292295249955,2648971137707,91577832,31846059,6263069726876
1430705625755,3159926010260,81739332,03527955,3969626952834
4575385276792,7940595939749,42923602,14501869,1684792720491
2843732696596,9133456622210,29276745,58735978,8938106216754
9515861713026,4303392943792,46195791,44991319,4274011969571
1748093270885,6465745688526,68493967,22564818,3488350896622
5330495909737,8941700612853,33359144,50249626,7061583756398
5575322147863,3769398548873,30653580,25761955,5889671402826
8161954916747,0627188600480,71660295,12928439,8163238067473
6484810074415,3406052679749,13229153,10021712,6347260489713
9519500664496,7240636772619,74157655,72710609,2357369101793
7204598199938,1846083387848,71632681,52908507,9227825370656
0348348304832,5555611025775,46862068,02123523,0317203966430
4263043689144,0173162417662,10284711,79970570,1721110577945
7123142417352,7962456510553,61213005,47510630,4861955874780
1328490788901,9046804349588,04649410,86230001,6903986519587
8880454749982,4953359558820,48373289,09265295,8835797218466
6864254161863,2531417643842,97167495,51944100,5598866471669
5920722154537,8563244835873,96788127,82442347,1683032901218
1182638967814,4521102705847,30395718,59875109,3816917817429
5555843629062,4714399474804,35210672,20747008,7412562655483
6789238963250,1543055963405,72763728,42435822,2927642674216
1717631840033,5071612437077,64221052,59617860,9421674912320
1230291510721,8613335727669,63858419,02683706,0681432373117
9575169468769,8941715721601,59828945,78638877,5854840347413
7106195750812,3870132993184,72081105,34658161,1331543203399
6977381377912,4444229310414,87928037,56895209,3477999543813
0648062430221,7129253994034,40263861,31963121,4467363972676
3989486833715,3145136254266,83282584,47885462,2219900474080
3782884107361,5017743438071,07482946,85589100,0509221880373
4564702034122,2693925147462,59285755,58428344,0935692880831
5455041648264,9198329733615,54550889,63235883,1712738771983
3525657709610,2891031147530,24191685,13432096,7642758072569
5216143302825,8513193072737,12206513,85477377,6872091483529
4959421705215,3048426007620,39354075,11148289,3922588477814
1005647157260,9859741051618,80430384,70677331,3948265304792
4537452169581,8275182094341,21466403,64168227,2277213629344
3968817184306,1154252986588,96891490,29959020,8698204165841
7126861189517,3746197740639,62923323,54832558,1246183514302
5775582975415,1928864462040,03138243,09123830,5957556971146
2900088618518,5809451491826,44969059,68103255,3365159017888
6631606335957,5939161982878,82171704,82984595,7444432278065
4445277664511,8789475457077,68456245,31816113,2652449955120
0718681188381,5290271941989,54479531,93185592,4196144824957
0667544316921,0086845439342,35407959,78054561,0097074356416
0966342542298,0256218523033,15712820,66736752,7806203202080
9718451202539,7633627618780,48534543,81751051,8038374582602
4263308164690,8781131769517,68213855,98294909,0472375633051
9730375902043,8465747796500,60847737,48491990,2942378708967
2932226902548,6238420980181,21191022,52443268,6298939928272
0132777637919,3320927144746,02622446,17972697,0763246856083
0103609545771,7322651663735,65502761,02897561,3517575203851
8246468959197,6609268990043,78879744,11948148,5443647949717
1737628099848,5525066795493,06372439,02776316,2825252759357
8283175216595,2915150345742,58288665,19335247,4384424906527
0675861662508,3971505495141,90754210,79835589,0471367507622
7663619744968,1571791557497,60828781,87836189,0075248086628
2985806011932,3730275819027,15031037,09140554,1297324053921
3663738632683,0738864270801,87905861,87405156,7163299168745
8721973176746,6111456781260,41066959,00133210,7169324231798
1214973160367,7225426723958,58291054,96654163,3554527394014
5379641679605,6166442561197,50722693,02140421,8940722674092
0981667040564,9890685217418,91709950,99615352,1399216630101
1765781404582,7564933338911,56538823,94949988,1785987783120
4710490017476,1824122258991,65922958,03527344,6552340921872
7871196148950,8410582109961,94625486,67967339,3085086461218
2799030803283,4386212893415,13415099,69535376,5485392898209
3471963476152,3574400796759,17513814,61544666,2020945441834
9582965437448,6682547538709,01916003,29027194,8376714554507
0552666403249,4889416848613,69582059,37378806,4780603536330
2172497940577,8836616247216,92754492,70806731,8020903567327
8214131003010,2182723348626,22222206,69096556,8202920659838
6725058405839,4674793652096,59444473,70562996,5259378918881
7424858213611,2707387217417,38087752,96152744,9789552779435
3209043831627,5971669004584,41698419,32431193,9566328642694
8030872995601,3034766911918,60787194,61328594,0482314146719
3643251198682,3817152216633,56964158,65257715,0623964378949
1638213832263,5329994842478,43502318,74885763,2978811068220
4374907920546,7823163833864,67863426,27562628,9928611863078
0212142110596,5055852479769,95751986,81296545,9996752369858
4986109474231,5269989818302,70639346,39448484,0731224410527
3684306542326,2867897669196,42828365,88405674,4453787801272
4417265250655,6057239123196,55729772,90530715,8906562962669
6955992831726,2495804021296,14332098,38211454,8056534384224
6993912935338,5168166091821,79233811,81069873,2299322778119
3148615168078,3476333438808,74129522,33185545,3467685155550
3396757371836,1388789229188,00750646,37193423,8041750882630
5043782401950,2969909803861,49262162,26779843,3057486871980
1747807982588,5554960559238,89141809,33004914,7282343395163
2600014972270,4909949092151,19361970,81959679,9999738662042
0703237574916,4056393533690,25675450,16296886,9415368620400
7612493175535,5444543911365,55502474,20365059,4788702434038
6146467579391,1701679192766,51122805,10458969,5719625252309
3523272242215,5691187639647,53708199,77940568,6607800354018
5849111257362,8913016143765,87531220,58304631,9316434369561
6024620518718,9446630572462,64343914,14342967,8125868803432
0156055333997,8808339787072,67201617,48215664,3389152282975
5010539522008,9169824773949,76765803,67896622,1787245418638
1682870757230,1446320500728,44723613,63564211,6625984234674
6270704011327,0598106402267,67303168,37860219,0455390219950
1817186516077,9517018131912,77308191,79280099,2183998480196
0235245435205,8728438916480,72551004,87673050,7825828074940
0622067993103,7935992331890,94999679,03136706,6732776401647
6392289010479,5273072932035,13840228,54652569,6612594000348
4352883743069,7326806220330,29511150,31390798,6862377074695
9441207798177,1076007996393,00219174,86363594,0877431272654
8658470965057,2874494086349,18612479,98884872,2919146074876
1790258951382,6671721036605,11834892,28827436,1274004502351
1338924160517,9119910512044,86785464,36996469,3362818946282
3226684874523,4891083801389,79634298,60342799,5703113458359
6087357060288,7928637242798,75147594,07450075,9470366665013
4633354610104,6434455415913,42392651,76222122,0092955534358
0812203820091,1565731608264,07702969,73541363,2930399239041
5088435718085,0638254928544,82747084,05602421,8950919184945
6791219725672,4054114392519,77457790,61942677,7596111563778
3967743529557,9942942885257,28123293,24446815,2375846773295
2035330822419,6820276625240,15025302,63637243,2236848634826
3778340104852,4143231113449,10570586,27291115,7469694012257
8597764989020,1941726256885,89775349,06581879,1948090239315
5466475042900,8713852977438,27576694,77836212,8817601686302
2813208257279,2106382509303,47870161,15082992,5144687003376
6294001316435,0543434649297,86094436,38273346,8162683103569
1852338576530,9652924635717,50310654,18771756,0061384691673
7222179335469,1656269697940,18655315,57957760,3810117901735
4157598002360,0323575246780,23591905,84982728,1253387722235
0943278321241,8938383148410,72300268,12191581,9732302116165
6011517974849,7576589918539,10147177,01599305,3405303212926
3407658412518,9918129040399,61268333,48057714,5386616935437
9484253986280,1054872707634,37446901,91164230,1725775413730
5337749189365,0909729227128,98176328,82272654,3724937621271
6595910639500,0795477006074,65308424,49342581,7837143311709
3058447439959,7133961654111,54565883,93482035,3335583137469
0339131951043,5411503912601,18827699,42676027,6483406402878
9667643916023,9143205446783,92013483,65206836,5621665924972
8452181967184,0072813034909,04690306,04356899,2815903037668
7606088432011,2930717831971,11883272,76497742,2022794534057
1802675677254,3639605252438,47462274,46691392,0848788276381
6858046516641,2565570737162,68383992,36756322,6291158795496
1902001339495,8958812155505,66004066,83340567,6432122894214
3243335517332,3983242081662,39162885,96910528,6368856942467
6721853760753,8230085324162,07033605,23897762,6986192506053
3062815073348,1591215481719,55793148,17232081,9713802325646
1544828281931,4577498905538,08651112,90604768,2221421933908
4221351286851,9553545211000,62486064,92498877,6440427418042
3693980807959,0820724120385,62701143,10925669,1364811497831
1994689317520,7568800152044,60543578,63206630,6374215398219
9020883620288,6413989415873,85651470,25987171,6552063329313
4144584399504,6264794376251,84600165,34144169,0411628024741
6939223191247,1346929271398,46435088,04522591,8151199802608
1823557478196,9184144073180,41821152,36909711,3909460653689
2189108416475,3527258174484,68102357,96777312,5281220604918
4262951103957,4777935965242,12466900,53094698,2133611634048
0303692157503,7527595996790,99387662,88508207,0416422426364
7645548151437,6012214591148,21102844,88746135,0001455054631
9498892537192,6894338092950,57702032,20257019,5247389237947
4653066361248,7261233736545,94816143,13747329,4760028414734
6032150503494,0666583910336,02716466,42532927,9782795304624
2653172272959,7598353367534,40753195,57835525,5670183871442
0149964381197,3425841309384,07777271,96642047,9762942345823
1596992930610,0734866456267,45299803,90673900,4922030662019
1728948211881,1656381303194,42575672,42013525,9199266597452
5029419018357,2216691250732,02214405,46329752,0414998942875
0218290406116,8087419030868,83804403,97632535,9795442365947
2358673681230,1196696612982,21397073,47612679,0926045214533
7238004383642,3216547598888,36019489,08997210,8806787364609
4649392136407,1431078792686,71186481,91009432,0995991545688
6764881368188,1178700903965,94945898,35360186,3672873718343
7722886333364,3770864860535,37675165,24185790,7865987774756
6577784427148,3251158439182,55294065,78060784,3842446739956
5363628839113,2312348628333,64302065,27917213,1770046174360
5450854878686,3302997735765,23112414,85547889,7958942864873
4250929403482,1631589742198,74989850,27196595,3218974951113
8227617960660,7028830423830,64018713,89265444,8472611277546
3597733824494,8387168991671,98565368,66500780,0122134118380
5505385019944,0595856198303,93458702,68393830,0449646540615
8977252874203,9380485712287,62726542,23225459,9451880090093
5878367792365,7793395224184,97184171,55183208,6833213150309
6931005269670,7840363974234,50186150,20935283,3923427824998
2297896847491,4589766482610,83142994,68690694,8589146944758
9712343993505,7811537560584,37669362,82358259,9631435281873
9381081006916,6971669520403,56870930,09544512,3440466847677
8278513226909,9850957651272,98186945,68160982,7751768101081
5841683443150,8176346567995,69136108,91078070,2416308615972
4055257121080,8870661591399,54531055,90051173,8249799984364
6359860482247,1914030565295,47034136,99467555,1309724784296
5445051259079,2691386502516,81375868,35244837,7333299058098
6168172810040,7724599735183,16521612,17773102,1057463562186
4849210842200,4459848029005,54121171,96527900,5302444617963
2486495565077,3619772692411,69542473,05425488,1581732910601
4719430580469,1902139747032,58775837,91020543,6585702223246
0053972704865,7314463250104,36638734,65505731,0114515939639
7157500790559,0004297141422,90694707,28279013,2523437270610
6031423471089,6175771273329,39908162,60247551,5771498093526
8486064249326,8416869658658,70173475,51892920,3446125610996
0491918005100,0665623121909,69956355,79549851,2589289226892
8593430223900,5493816270043,69749278,22521651,5035723950863
5365735618490,9357790719973,27701874,98129270,8186439439757
0091556127136,0313745808696,48998390,30590465,9402784726106
6278389969865,9653149803912,96491560,55014557,4315220382642
3846933777704,1835003583408,20286163,49140859,0291039900809
5478447244298,7323043564241,54353404,34441398,5780410676563
1602497968086,1228554514876,82588762,00173551,4122820893986
2490457626416,8210064300240,34287200,07129803,9769803039082
5004002478657,6719746024174,83260681,11014300,3337181877433
6177437730832,9036262384283,86900683,62769693,8791666815511
2164216509318,9981656377900,79442237,43938988,2619881630589
0420645654152,2861429718437,22316073,17949217,7541401690863
9488722360229,3387196377817,19785202,65954492,3911006649513
4035604030913,0862333668247,94778786,97462439,5442297505922
5512800864171,6141796271169,55127844,20669300,7214743513694
3227102637034,2247037844575,61647596,97084211,6951753328146
3293690897440,0471369679082,78852525,42176565,2001452185695
6093088729233,0393288099935,75728885,92938250,0206238804001
3823250048427,8479574660262,68079871,01910384,3577886115939
3688405072067,1217240368664,79150712,08433961,6418962798745
1157596705457,0156553214774,45684630,44434236,9064435897735
3917995548363,0509477354567,17522304,31292849,1564844216083
4740504111395,1288837513729,03551776,62929134,9610172001302
6568287660897,3105186386829,45070402,96369944,0268305225119
1346382153613,2821346417806,34527214,73241454,7934522767086
5784192180966,5705589511064,90802102,79094931,9281002466952
6913354624188,5897198760404,42950257,24693929,5019484546008
7122743336574,0539881963185,85073319,64242378,8535209808574
8644399905090,6674063551713,48990509,96234044,5980666275057
6709359303292,1707390332702,42802419,56682083,0144472544560
6616436013367,0246293603195,87502138,53997708,7455122220523
2433173078480,0392235978743,03996935,10362464,1700630285554
5715987247663,6722299011775,54109780,06352158,8174165271864
6772372091804,2526189618365,03719909,92442689,0859339209550
5345590081271,4100517401713,51969158,76855351,7446838029265
0655837575889,4894039295638,70211160,07843143,1147754897087
0966239593877,5596304771340,57952161,99359249,2570435647425
4627443154860,8718019179175,93007849,50254187,0660146536698
4567354779908,3028838258872,47475847,86075091,9287864337348
8155562014179,8471605624427,15382658,26864686,3662421258261
8564946005007,1311545198145,09262065,27852163,6918465925155
4809347395680,0054274281917,52107276,02674575,1542466791645
4492839928482,9500340679382,56527216,01411195,6323648404219
0595367663604,4733939579915,36911516,90097997,6492485553012
3687343348319,6782095578452,75219024,51240530,8032997566988
8156246811374,0909617455060,02766157,98344574,0269212833053
7383240055935,3161838000376,62610803,17364201,3670205014477
0141543491389,4148020492194,00467070,88036069,9445132279626
4248877638001,2982596664904,31754576,93009904,6785774940755
8078420257320,8565020893855,76528682,56516555,6814132807246
2134826692205,9610891791898,32260113,69327162,1612609207521
0501847304103,6847515858368,23663718,86884211,8506932325348
3647571924228,4658274490377,53282071,13992644,1426757767086
2968719151568,7068461050708,73117865,78763661,5650079605405
5430755914485,6737384816913,90508301,94185751,6602003732816
4944826965180,4042937763487,86837651,50842384,4306733666541
4330528421015,3685219364418,42584513,40395456,4935401231400
4620833745563,8037098107603,20838904,03753309,9205907629793
1084240435470,8459776556372,38994685,52589331,7037489372666
