ConsultationID,Date-Time
4606873126258,1987-06-14 14:57:01
4217402784384,2009-12-31 21:05:40
8254073701575,2014-02-08 15:54:27
5396736960875,1994-09-21 03:59:01
1601721528249,1996-11-25 00:49:19
2031582361539,1993-12-04 18:35:11
3243676990122,1974-05-08 07:59:20
0255951399387,1983-11-22 23:29:12
0471694034556,1983-09-01 09:21:20
5713445771859,1970-01-13 01:37:57
2053441693070,2011-03-29 00:14:47
3625994475992,1972-06-17 11:50:31
8308122698788,1989-06-05 14:42:05
0701636729692,1991-11-03 08:48:27
9671237699957,2010-03-08 12:47:11
8297452079094,1972-05-09 06:12:36
6864776683027,1989-03-07 15:17:32
5094090079799,1996-11-06 08:50:01
0695699484905,1996-06-29 14:08:21
8248289612497,1971-02-24 05:30:39
8862809566949,1986-06-22 06:02:32
6817237216524,2012-12-18 20:07:51
0114614590359,2017-05-04 06:21:30
9227702426834,1975-05-14 19:35:15
5877544174857,2011-04-06 16:46:58
4108388765590,1982-02-22 11:18:22
1783659790346,1981-07-09 22:09:13
5989812577458,1975-07-07 19:22:18
2592767682189,2008-05-30 10:37:03
0661964073617,1991-11-22 17:53:49
2651026793384,1981-09-09 19:35:18
7293639854011,2001-02-22 18:31:16
8588304036625,1988-11-22 17:28:04
0042127544760,1977-08-15 17:31:58
9768931931794,1990-10-05 14:18:46
8789802596950,1995-06-15 18:02:13
0059034867820,2006-01-11 12:24:20
7795489886193,1985-08-09 13:47:24
3947452700331,2001-04-24 05:23:21
1728157779530,2000-07-26 15:50:56
6297608339654,2001-11-21 08:22:06
3274421221918,1976-01-24 04:33:48
4900285997230,1985-09-15 12:42:40
2875155959491,2013-11-23 13:15:48
9455952259111,2006-06-06 08:15:20
1730687644691,1991-05-29 16:28:36
6816510902154,2017-05-23 00:22:49
3385922031378,2017-08-29 15:09:46
9527014842941,2011-04-25 08:21:51
7165968180287,1997-02-14 04:44:06
2795582867292,1972-07-12 08:18:40
7862110625398,1981-09-23 05:26:00
7863775841192,1975-11-14 01:50:33
1279379539315,2015-05-22 02:41:54
2430873621725,1976-09-19 06:32:57
9252329174042,1971-01-05 00:05:29
9399967033932,1977-05-15 09:45:11
7208773564528,1997-10-01 16:48:04
1065101409816,2006-05-07 19:08:15
4937338442249,1987-01-12 18:32:49
1757811047807,1971-10-01 02:54:58
3278087166378,2022-09-20 13:27:26
3713339455621,2003-09-20 05:59:52
6470095999611,1989-08-04 07:30:16
4546320371193,2000-02-23 11:12:17
0224910233345,2002-11-14 08:37:19
0023644053423,2010-10-21 13:12:15
3752209275174,1983-01-20 23:15:48
8908542549273,2009-01-20 19:19:34
1783056961547,1978-10-06 12:39:15
0556187838726,2019-05-19 11:40:25
8692975164928,1992-06-01 02:03:54
4976082631363,2000-05-12 20:43:52
3324298158890,1982-09-26 08:07:44
5948898842690,2016-04-18 07:55:50
2492534653957,1998-10-04 00:43:44
0451133026601,1980-04-11 18:12:23
7323643587565,2007-02-17 07:51:35
6082054529533,2006-02-07 06:03:58
4057289208012,2001-04-29 17:48:15
5847193668274,1985-05-12 01:57:17
2632955964250,1990-01-11 07:50:50
8823575497318,2000-02-11 12:38:38
0069494557377,1985-09-20 10:55:41
1725329204210,2018-04-07 04:55:06
4765692370638,1992-04-05 02:50:52
3731202479079,2006-04-27 11:34:33
5634362662658,2002-11-04 16:58:35
2261196301373,1982-07-26 10:34:45
7764499854928,1983-10-09 10:54:40
4804403310881,1970-08-05 16:20:33
9320014489099,1974-01-19 10:29:13
8419782880212,2011-04-15 16:11:21
3694110969233,1980-04-13 16:08:42
4919175825867,1989-10-16 18:33:24
2430616760933,2016-02-06 22:49:31
6750692671036,1975-08-31 07:35:09
3717019313119,2007-08-14 08:52:18
2911044313767,2005-09-26 20:44:47
9127137940106,2003-12-16 01:11:01
9749963047233,2003-03-02 01:39:04
7466148513704,1970-04-28 10:39:00
6990741765785,2001-07-15 14:45:34
8376543533025,2001-06-19 04:58:20
9282390236233,1978-04-11 08:15:38
4910453919162,2008-06-27 23:02:01
8615182162181,2013-06-18 16:10:35
1276459961479,2003-08-13 17:48:07
6651214027488,2022-05-19 04:05:57
0582638960678,2006-10-22 14:43:07
7732842359567,2016-06-18 18:06:14
4900891402371,1970-04-08 07:47:05
8479808584005,2018-10-25 21:12:58
9509163942277,1971-09-12 06:36:46
2134548409167,2013-11-20 07:58:16
9495613686795,2017-06-03 07:28:24
9310162890120,2011-11-14 12:36:10
1415437649965,1978-08-02 08:30:05
5204663145121,1979-01-03 04:12:54
3837936658480,1985-05-23 03:05:34
7987058720070,1991-08-14 04:26:29
5377704509524,1992-10-13 05:17:35
2901356846404,2010-09-21 09:50:52
7378964336903,1971-11-15 21:06:35
9565551610845,1971-03-12 18:22:24
6782992137073,2003-11-11 23:39:59
0800881965197,2007-10-08 18:58:01
0444453440752,1996-04-13 13:20:58
8117526635059,1971-10-10 00:40:18
1718020584569,1990-05-23 16:43:06
5331911716298,1989-10-22 10:50:24
5834006297011,1997-03-03 19:19:31
1737528858798,2002-03-23 04:13:12
5384241538801,2012-10-10 03:13:00
2556416177914,2000-02-08 09:08:18
5697010149215,2011-11-07 06:10:36
7427199081741,1975-12-02 11:54:36
6556321567424,2002-01-17 07:30:45
6329310750738,2020-07-08 05:41:42
2160290654869,1992-09-19 03:19:28
7208027425582,1998-12-14 15:51:02
7979931988615,2022-09-18 18:27:10
1387784146148,2000-08-19 01:38:39
0951609813440,2021-11-24 23:30:58
7861961627469,2009-11-07 23:53:10
2600040688220,2001-04-22 15:28:59
1586593043499,2022-07-08 12:12:35
2708274532163,1988-02-15 23:57:58
2613978820419,1994-07-15 23:23:57
8183477268387,1982-03-06 04:05:08
5317177058181,2022-02-01 17:16:03
6709083629040,2001-03-10 13:02:51
9635110086623,1983-05-30 04:35:32
5278335341340,1972-09-17 16:29:27
5314886727308,2007-12-14 20:37:45
5629032876688,1997-07-17 00:06:28
1532505190775,2008-12-01 14:49:24
1509224331055,1989-12-16 22:31:06
9014751482863,2020-08-07 07:46:40
5731476636527,2022-09-21 16:55:26
4327726573424,1972-12-21 04:02:56
3725168757456,2000-11-19 05:09:52
5744849405118,1999-10-06 11:48:57
0809105219597,1991-11-01 03:17:40
7476789980018,2008-03-29 14:53:16
9223750038807,2015-12-25 15:14:49
8525407930290,2011-02-02 18:41:00
5654884132675,1983-07-17 00:34:43
4918820705974,2015-10-20 22:00:32
8272631026984,1986-03-03 03:38:28
2629911938295,2015-07-04 23:14:34
6805167346701,1983-02-09 03:03:50
0003401875635,2020-07-10 05:03:06
4778538267535,2014-06-02 05:28:33
6732556662152,2014-12-19 23:58:30
3715697320597,1970-10-27 02:45:21
7758925644375,1973-03-17 23:45:07
3877424955615,1982-01-19 15:47:33
6264817563484,1984-09-25 00:14:08
5070395220326,1973-04-13 15:24:08
0690096647632,1981-03-27 06:21:20
5886407800147,1981-03-30 21:27:23
1704153269893,2020-03-25 04:16:50
1145996995356,1973-04-05 00:51:33
4431415114154,1982-08-14 18:41:12
2346094204022,1999-06-27 05:05:17
2916910448314,2003-08-05 06:47:37
6413536858559,2011-10-30 00:39:15
4085157087513,1988-12-25 23:03:44
3253846767188,1998-03-16 13:13:29
1384193469332,1985-04-10 09:19:51
3261817568290,2020-09-27 07:48:21
2352469834114,2020-06-07 07:28:18
3959478906918,2014-12-17 07:45:11
6545258562954,1981-12-25 00:25:13
9129812305002,2022-05-12 20:58:11
7218496235353,1985-10-13 21:58:08
5746458651009,1976-02-11 05:29:28
0055949538183,1995-07-23 13:39:58
7519123195454,1997-09-22 22:15:12
5958489515490,1977-07-26 13:34:09
2467339632759,1977-02-01 03:35:22
8275882832052,2020-02-07 11:13:36
4503431138305,2016-09-05 06:11:46
2899934379096,2014-03-27 02:28:39
8250893376092,2006-03-29 02:26:57
5780474385654,1990-01-17 09:37:58
7867662790136,2010-12-07 08:33:36
9153186386138,2015-11-15 16:48:30
4727340091685,2000-10-30 16:04:47
0059493811341,1978-12-25 07:27:42
1830611247995,1988-10-30 06:00:02
8161923121240,2014-09-10 20:45:59
0712550078513,1989-02-13 01:51:26
9680277981724,2016-10-14 23:28:16
9389451455272,1984-10-21 21:27:13
4371593446930,1994-12-25 07:37:09
3637224228223,1990-10-08 15:06:05
0433335081602,1973-09-06 20:53:23
6375068532454,2005-01-24 06:39:44
3988847690882,1988-10-16 03:33:13
4192141191597,2003-04-27 04:38:20
4811927585060,2022-02-08 11:00:46
9308067264726,1987-01-08 05:27:23
1733104752207,1991-12-09 07:46:55
8149827265161,1989-01-15 10:35:26
7961966109851,2018-09-27 05:40:46
8146137122368,1993-04-17 18:53:37
4219650268395,2010-07-18 22:41:12
4033824685494,1970-08-13 08:37:10
2642729675268,2013-03-26 12:28:11
8513652578657,1972-12-24 19:50:24
1982868840259,2005-11-04 04:46:02
7641752847388,2009-07-04 06:04:24
6028565095914,2020-10-18 17:46:51
0973613909322,1999-07-07 03:03:36
4630984024202,1974-11-17 17:42:39
8084992978907,2001-04-12 11:06:28
6381621310070,1999-01-04 09:57:23
3664210344117,1971-01-16 13:37:56
4591074169558,2018-04-27 09:46:25
1946184571549,1978-03-01 05:42:42
8221651327182,1971-02-23 04:30:53
3412655593610,2022-07-01 21:06:33
7754779102252,1972-09-01 14:59:15
8071794024437,2011-12-09 08:18:11
1224721352111,1986-06-22 20:09:23
0696840614431,2015-01-19 11:33:16
9841556835361,1976-04-01 21:39:27
8188321941195,1972-11-28 10:36:03
4184401975320,2021-07-12 12:02:44
8068207012006,1990-09-30 05:08:10
7774911491433,2005-09-02 09:14:55
2896466962154,1988-08-21 03:49:12
8796722137286,1981-08-30 07:38:34
2083265912880,1998-01-13 12:05:00
7016999963168,1980-02-28 19:49:59
6079726527737,1984-08-30 04:35:44
2407101223259,1991-09-28 08:04:55
4405854428790,2022-04-15 19:56:59
9705088499517,2000-12-02 04:30:43
7865570503336,1991-06-23 00:41:44
6232357404130,1999-07-20 22:16:11
3551558451129,1984-10-16 12:39:11
9012663956762,1992-04-25 19:48:34
0964737408945,2005-10-14 04:28:49
2894571748533,1972-12-21 02:49:12
0083180431246,2019-06-17 21:35:55
4435881686641,2016-04-15 20:36:36
9225461744763,1996-06-09 12:13:03
3136961304752,1987-11-11 18:23:49
2033398640501,2009-05-17 11:33:30
2518311431232,1972-05-16 21:28:16
5761126993519,2019-10-07 09:19:08
0748295505151,1975-10-02 00:49:08
0171587449749,1997-10-12 05:11:53
8328101087952,1991-07-23 04:50:19
3228728377687,1982-10-28 16:23:32
7920935293540,1973-09-23 22:29:21
8633180299647,1991-10-18 06:16:33
5574909068041,2002-04-16 19:20:29
0781113656468,2005-12-10 17:20:06
6490201128384,2001-09-23 12:54:41
9796429457334,1996-09-12 01:17:57
6692424952382,1979-11-09 03:50:06
2286562684973,2012-12-27 12:07:23
8481951639563,2002-08-28 13:31:46
5304362057425,2007-11-01 14:22:06
1736433585089,1971-06-11 17:13:18
1912450372394,1987-07-30 06:56:02
8770585098632,2002-10-10 05:37:08
4886517302969,1976-10-31 20:22:20
5068934055102,2015-12-01 07:34:30
3361340265373,1977-09-02 21:00:43
7456664788519,2015-06-02 13:08:21
5706304233094,1984-04-22 02:00:07
7987355136901,1975-09-10 03:54:46
1338702785499,1983-12-18 10:36:53
5536589803695,2000-02-26 18:30:12
6086574418452,2005-07-19 00:42:38
8281429956594,2011-07-14 14:22:44
0433110909534,2022-08-26 09:04:24
7770867548610,1975-03-04 18:41:23
0767018412774,1989-02-19 23:45:34
0272604522879,1986-01-03 20:38:42
7513919593486,2004-08-02 22:12:28
5699553918587,2002-05-11 15:55:35
4874261381798,2011-05-31 13:39:29
7197669433027,1993-05-26 10:59:32
8292751614403,1978-12-27 18:50:07
3024554017199,1997-04-25 12:36:46
1651941956001,2016-01-16 15:20:26
7514553660961,1984-07-10 22:43:17
5091573494162,1976-06-21 02:48:57
7693768454005,1989-11-09 09:12:03
6343585558042,1987-08-17 08:35:54
4980743919684,2001-06-24 12:01:29
5465923641580,1978-03-28 22:27:39
5652024193531,1977-02-26 06:29:10
0242406799144,2022-03-21 06:46:11
0323537321067,2016-10-07 10:42:27
1330155039891,2005-10-15 15:00:13
5542603620407,1974-12-26 23:21:30
7303241827904,1977-08-17 05:41:40
2232133071734,2009-04-06 14:02:56
6473262191047,1984-01-04 05:39:49
0804796311117,1983-08-30 13:13:12
8658991054223,2015-04-15 07:59:20
6152707625940,1980-11-29 20:17:52
2228314263470,1970-01-23 18:43:27
1883625748811,1990-05-27 23:54:24
4156402298470,1999-06-08 15:32:32
8973749333178,2014-09-03 04:29:47
8143687103380,2003-06-21 00:48:41
1436916988665,2009-03-13 06:18:28
9709566337100,1998-04-06 22:55:01
3720805668218,2004-08-16 07:42:35
7398448291405,1998-03-19 12:18:28
1265547242767,1993-12-24 22:35:19
2205937601155,1983-08-20 22:58:22
2640064421496,1992-03-29 05:45:26
1265327030232,2011-03-15 16:08:49
5723972699656,2018-01-13 01:36:17
6597764125567,1978-12-06 03:22:36
5563784862691,1986-11-26 18:29:45
2272596149465,1976-05-22 14:12:45
7602269561594,1980-03-02 19:29:50
0768240379507,1999-11-08 08:39:59
5821984486544,2014-02-24 05:10:53
7036085228261,2015-12-18 19:23:07
7485676099245,2000-06-15 05:54:57
8933266981887,1985-03-24 04:38:32
0677294917798,1993-10-31 05:45:54
6846670362642,2010-10-29 10:39:58
9105577705233,1992-06-12 06:56:42
6639893176260,2013-09-28 10:35:17
9653752310845,2002-12-06 05:58:46
3905772433544,1975-10-25 00:42:33
0844306975729,1976-04-20 15:26:33
3736076074610,2011-06-29 08:39:34
7532812138464,2015-07-28 22:15:35
0287096829757,2018-03-23 04:56:43
5802924121589,2013-12-01 16:53:38
6807357951306,1980-01-26 20:43:50
7963214443359,2014-01-14 23:03:30
3453701272127,1998-12-31 03:49:47
6024784770663,1970-12-28 15:05:23
9404550168134,2009-07-30 15:50:59
5413376518669,2022-08-24 09:45:54
0858917253916,1974-07-15 20:17:41
4000961103310,2004-08-16 18:33:02
0112472573132,2005-10-02 03:41:25
3968067599189,1975-04-19 00:05:40
8126521502600,1978-09-13 07:45:38
3172393535036,2019-02-23 20:03:01
6024192553353,1999-07-19 23:54:41
7109003590952,1999-01-29 00:25:22
5793088212155,1987-02-15 18:13:02
3363493490770,1996-08-31 12:21:03
4025323476413,1998-06-19 00:42:41
2403332269554,1975-07-04 11:39:42
4002525908249,2003-05-14 05:14:48
8672678253648,1990-03-04 15:54:03
5671968165169,1988-10-10 05:04:57
5241104102664,1992-11-17 12:32:42
1034649440384,1980-05-16 00:10:53
2391776317118,1994-10-05 13:50:32
0726967497904,2021-11-17 14:39:27
3226164094069,1996-09-07 13:05:36
4994401666865,1971-10-27 23:39:43
3607935573202,1975-07-08 15:54:59
5994596271355,1997-02-21 18:55:17
1357758167950,1979-09-03 14:06:17
7466919654308,2009-03-24 14:41:20
5555578498681,2019-08-31 21:09:26
2286238868751,2006-07-18 08:04:03
2447015146633,1996-02-23 06:03:39
9009434475102,1985-02-25 13:23:52
6087252834700,1986-08-26 17:06:03
7812920839911,2017-06-30 08:39:16
1509626267259,2005-09-09 10:49:02
4966492166272,1997-10-31 03:45:00
3749409504449,2007-09-03 12:57:04
5396437313529,2018-10-20 12:12:02
3138487833105,2006-11-25 05:29:31
7573828272308,2013-07-17 17:42:28
5401096629093,2022-08-09 07:42:04
7333192932716,2006-10-23 10:16:31
8161734869348,2008-09-06 00:26:59
9121601915768,1978-11-25 12:06:38
5421429047042,2005-07-22 02:24:09
9201301156026,1989-02-12 11:04:36
0069457294059,2007-12-07 08:01:01
0658414790262,2022-06-13 22:16:08
4753281186692,1978-10-12 12:22:36
3693840073050,1993-02-19 21:50:58
8592736800112,1975-08-01 00:50:16
3988533985728,1972-05-18 19:25:40
7294754081221,1973-08-16 09:12:41
1032018102901,2001-11-08 14:36:23
3675251400120,2005-07-03 21:37:57
2570972752484,1975-05-12 21:33:02
3232333601495,2013-02-14 10:07:13
0820852788631,1996-01-23 22:33:22
1517081631775,2016-07-10 15:08:47
6940634325213,1999-09-21 15:07:16
9566392610780,2006-01-21 13:06:11
9700656413308,1986-01-02 04:24:43
8116068919689,1989-08-24 04:21:59
0708110880856,2004-07-02 20:18:45
9216160202418,2002-04-07 22:49:00
6637395507797,1986-06-30 21:52:17
7162377988725,1980-12-13 15:08:22
8414633877298,1999-11-30 14:09:36
0010579008338,1987-01-21 06:44:02
6083179540076,2000-04-11 13:51:42
8355086144141,2017-02-22 14:06:19
0358858977228,1983-04-06 23:30:57
0413019278450,1995-06-26 07:30:34
3167311383561,2008-05-08 01:58:01
7158582286374,1986-09-29 07:34:07
6757153614670,1999-05-22 16:42:21
8690976035698,1979-05-17 19:05:05
6802473522584,2014-11-11 13:31:49
2011995312496,1988-08-11 22:33:24
1906108815845,1984-05-26 16:37:05
0422539430583,1975-08-09 08:24:20
5171155979543,1970-08-16 00:19:58
2768433971363,1972-10-22 00:31:19
0041918014475,1987-05-20 16:56:38
6720929674253,2003-05-27 13:04:45
4197004381429,1994-10-02 17:34:03
6699878488160,2001-04-14 03:47:32
6063589029149,1983-07-18 21:00:53
1905136869134,1971-08-15 13:36:16
2281205456078,2016-02-12 10:50:32
9846267670409,1998-10-06 11:16:26
8425103888317,1991-04-22 13:59:48
2369029478817,1972-12-17 20:50:28
6544388908427,1995-09-23 06:59:50
2798609699586,2004-02-04 16:18:57
3840733804639,2012-08-16 11:58:16
9718051990850,1975-10-24 03:02:47
2228432673052,2001-02-15 18:24:10
6860738895972,2013-06-23 06:25:53
5933446009533,2022-07-16 18:50:32
8210432214254,1971-03-18 19:59:39
1765881773786,1990-03-31 16:35:31
7455877848843,2013-07-12 04:35:57
3586107845135,2007-11-16 14:19:52
5165522139685,2012-12-21 10:13:14
4709567423586,1989-02-20 14:24:39
0823332449343,1988-11-22 09:16:04
1984882408187,1973-03-14 15:13:33
3278838768271,1973-02-02 12:58:44
3550582915164,2012-09-04 14:06:02
5286629975850,1979-10-30 15:09:30
5178452041744,2012-12-30 13:57:54
5192060228175,1989-11-24 18:34:33
3258775089547,2020-04-10 04:11:44
2716591788866,1996-07-17 20:55:59
2987376313034,1989-12-02 23:32:45
3938354141933,1972-12-25 10:11:53
2818184811927,1982-03-25 05:07:24
8216393330439,2013-03-13 02:52:55
2020434142815,1991-08-03 00:19:08
9362705301136,2020-01-01 00:36:22
2531473798753,2019-04-09 12:08:05
2275735004021,1993-01-22 07:00:53
0235812313905,2004-06-17 13:14:26
7314636330572,1983-08-19 04:05:24
8065593136064,2004-09-26 05:51:09
2957398626283,2000-09-19 18:13:03
0967352550525,1984-06-14 10:30:57
6123321974400,1970-12-21 04:28:46
5982354802583,1973-11-11 16:47:30
3665261567456,1975-09-25 00:52:55
7006316055843,1983-03-06 18:32:46
0220658748141,2006-04-01 21:51:28
2503614640795,1980-12-30 18:42:01
4427419824854,1986-03-05 20:34:50
7002206899870,1999-02-09 04:17:21
4984594905711,1996-04-06 16:09:53
1874328142839,2010-05-04 21:23:12
5773943688349,1985-10-02 14:51:28
3706937488221,1979-04-05 14:15:24
3923643175881,1979-12-18 13:36:40
9534950002827,2014-05-14 20:54:09
2864562128859,1986-01-13 07:51:59
3537913868092,2005-02-28 15:10:06
5252028987275,1993-04-01 08:14:16
0153497941902,2006-12-14 18:05:56
0847320686954,1992-07-11 22:14:20
1335762857036,1990-01-12 03:24:41
1134032382786,2017-06-28 13:53:38
9237060454950,2004-12-20 09:39:10
4824157792856,1976-09-30 05:59:24
9181606795352,1993-05-13 10:40:50
7537223612619,2011-02-27 13:29:29
0493056247770,2001-05-04 21:30:04
8799266092097,1985-09-01 09:15:20
6244763763398,1980-09-01 15:11:33
9751953078363,1979-09-09 08:56:40
0729733707702,1998-10-18 15:47:25
4734294309070,1976-04-12 16:24:11
7247332254777,1980-03-04 15:50:24
3768518383592,1984-06-21 17:36:08
4427904568713,1980-09-19 02:10:08
0229388714112,1977-05-20 20:24:23
5878430109342,1998-08-07 17:03:44
0805703655300,1983-09-22 01:15:46
2438892264329,1993-01-06 08:26:37
3612475208408,2015-09-14 22:12:30
0314942257805,2000-12-27 23:05:51
9931840147222,2009-12-05 19:53:06
9326099835714,2000-08-30 03:53:33
6850357883702,2009-05-29 04:50:21
0799247891822,2012-01-26 02:54:17
1767507776263,2009-09-25 07:29:08
9713522402115,2003-12-15 21:09:46
3309871372498,1985-06-07 13:54:09
3824650452913,1981-12-26 04:41:21
8983077711517,1988-04-28 00:53:48
4638902251457,2004-07-18 16:14:35
5907857597552,1970-12-10 22:56:01
9816965259404,1989-03-05 17:57:44
6214232698773,2007-10-13 09:15:29
5918442948604,2009-09-19 16:58:23
5043316927246,2018-05-06 03:15:24
4998837029409,2013-02-25 17:14:21
5411169493094,1997-12-22 12:53:48
1112000141702,1992-04-17 18:25:09
9764000875259,2002-01-12 22:46:48
2406433955395,2005-07-03 14:16:09
3242761964130,1998-07-28 21:56:20
6829167491360,2011-07-29 09:30:06
1170599619606,2021-10-15 20:52:30
6509502594412,2001-04-11 03:43:25
2266972718536,2011-03-26 00:40:46
5076004593881,1991-10-06 02:40:02
5530113713894,1970-11-29 17:04:36
8617800385569,1994-08-29 08:33:26
4906445924092,1973-01-11 12:26:07
7865579115325,1999-09-27 07:42:36
2809544346296,2010-06-25 14:21:30
0433410178852,2008-10-03 12:21:15
7821717025314,1983-01-28 23:23:55
1349162188560,1974-12-20 23:48:42
6973434601355,2011-05-24 04:14:02
5465221922305,2006-04-01 23:23:35
7079256807605,1980-01-12 19:54:51
7907189908239,1987-09-19 15:56:41
8130385698874,2018-06-05 09:51:12
8574544595268,2006-10-13 14:34:18
4807983375677,1977-11-07 20:33:30
6716232618206,2016-10-12 23:35:03
9131902462212,1989-06-29 05:47:10
6149772622097,1976-06-17 19:15:18
2722834980966,1979-09-28 20:03:13
5546057635406,1997-05-17 05:36:30
0357938248401,1983-05-21 20:06:55
5124072865833,1992-06-22 22:22:21
6600554949387,1983-11-20 09:55:05
4660934164061,2004-11-20 00:45:36
6878921182792,2020-05-17 23:50:49
2606008100957,2011-01-01 22:26:28
6995536364402,2006-01-16 11:40:40
1578721451825,1994-01-11 19:16:54
9308869433023,1981-05-04 20:15:28
7196308649317,2001-05-06 14:33:18
9196719886743,1979-04-12 19:07:21
9144310533542,1995-08-25 05:22:53
1883275959117,1974-11-09 17:34:06
9774766997409,2015-02-19 21:08:32
6669401423258,1990-02-11 09:05:42
4992727414108,1981-07-26 07:07:19
0729084825520,2008-11-14 14:48:18
7464933441058,1970-05-03 14:58:54
1477803870243,1984-08-02 23:03:34
2776041450798,1987-06-21 20:48:08
1292245650211,1978-09-17 16:47:27
2016182058607,2013-01-30 03:00:01
8268233428653,2019-02-13 13:14:56
6999391968478,1997-06-18 05:58:32
2537894109475,2000-07-02 22:12:20
2926978243370,1985-01-25 17:00:43
0422295921073,2012-06-10 22:21:34
4492176136168,1975-04-08 03:22:34
1406316093672,1996-10-03 08:43:06
6443454140023,2021-12-27 01:35:24
3138017766309,1983-08-21 22:51:13
0767485917918,1976-08-13 08:09:20
4601235966282,1985-08-28 22:51:33
8368638924634,2005-06-17 16:41:12
4078493332577,1977-03-14 14:02:14
4925414219793,1994-07-29 08:45:25
7825461706710,1989-07-25 23:53:54
4461287035639,1981-01-29 08:54:09
1429365908933,1990-08-28 08:53:47
1980787603436,2020-07-24 16:21:17
6793800664056,1991-09-06 19:04:32
0339509593196,2006-03-26 04:47:39
6084625115084,1991-01-10 14:43:08
3074981572488,1991-11-06 14:17:53
3113964627521,2017-02-28 13:07:44
0842736702816,1978-03-03 20:30:30
0488742391530,1999-03-11 22:15:27
2083303240654,1979-12-22 17:01:16
4168648859049,1990-12-18 20:25:03
4986774924963,2005-09-23 10:40:29
0043049611097,1989-05-11 02:36:29
9289164208007,1981-11-30 07:04:52
0431014165667,1970-10-12 03:38:24
1795934269058,2018-02-05 01:51:43
9661430490352,1991-08-26 16:36:48
3064127220663,2015-01-20 09:24:49
7700569503105,1984-06-10 10:07:15
1250549155153,1981-01-06 19:23:28
6170675557766,1977-08-18 07:06:45
2331259870174,1978-01-07 17:05:42
4827137155795,2005-07-31 15:48:11
3016468020457,1999-08-08 10:53:56
6723042722931,2006-08-08 23:19:45
9928862898669,2005-07-01 10:43:04
3579835050841,2007-10-23 13:10:55
7035472640853,1997-07-17 01:37:42
6317042799750,2008-10-31 12:01:18
3700333340381,1972-02-16 11:17:55
7200444450413,1971-04-11 11:17:57
0559996543850,1976-06-03 04:30:19
5548627016295,1972-11-04 07:07:40
7573355641882,1971-07-06 09:20:40
9650225984848,2006-11-01 17:41:57
5643852828696,2021-03-05 01:48:54
7077919079383,1994-07-13 18:13:39
3749984907451,2002-08-13 23:45:44
0793694085605,2012-06-04 20:00:34
7521756640874,1974-08-31 07:40:31
2505680585215,1980-06-21 05:58:47
3408396233571,1972-10-03 07:30:43
3462911267755,1973-09-18 05:47:07
2052127391644,1976-08-08 03:24:17
0599801903103,2003-08-22 02:43:54
0406449880140,1985-10-23 15:53:49
0509839723338,1979-10-14 10:36:41
2879615481737,2020-12-11 07:18:59
4341456177110,1985-09-03 01:12:08
9404963383827,2018-05-12 21:07:57
9170427882693,2002-06-09 00:49:56
8929282339023,1999-06-07 08:11:47
8117092801858,2017-03-22 12:10:40
0001383405536,2004-10-09 01:29:53
8801292457112,1999-12-31 20:28:15
5214682975760,1994-10-08 06:00:59
7559327046770,2003-06-18 14:28:03
4963497357582,1980-07-31 09:01:27
8754530745659,2014-09-14 22:10:55
4849424867624,1975-09-12 07:47:33
5069999233788,1988-06-20 22:10:18
7527533501697,2004-10-24 07:50:31
0798898049705,2016-09-13 10:45:13
2941927391049,2003-07-24 21:48:17
1320103892432,1977-06-15 15:57:28
5973577215953,2011-07-09 16:25:13
6825474799151,2016-01-08 19:54:12
5403421841637,1974-12-01 14:21:34
5356196309232,1986-08-04 17:26:35
7470626183044,1985-06-09 16:43:04
0523896575341,1985-03-02 06:06:15
9723659864069,1987-12-26 19:03:31
4185556046941,1991-12-17 18:47:54
1529164680938,2002-09-11 11:37:50
3653657757253,1980-05-05 23:19:45
8913140712912,1984-07-04 22:34:22
0215951029349,2003-04-06 13:23:30
3682634117384,2003-10-16 11:43:13
9504804244710,1987-05-26 02:51:51
7652675191458,1986-10-01 14:12:58
7300418758610,2009-03-22 07:25:48
9935568690497,1999-05-02 17:05:59
5001062881199,2013-03-01 18:07:37
9347749484267,1993-07-30 10:23:59
6854830345923,2007-08-08 21:06:04
8266591636369,1999-06-17 23:21:04
7165878054487,2003-03-01 22:30:58
5393215847887,1992-07-24 16:56:53
9731588688236,1984-07-02 21:31:58
3302788912627,2022-09-04 11:44:38
7821699170781,2022-03-13 07:56:18
7594261915492,1987-05-14 08:03:51
8580075216725,2013-09-02 12:13:40
7790672368876,1987-10-19 02:19:50
4123050462096,2008-09-01 16:41:27
9261602713472,2014-05-07 09:23:40
5915769947280,1995-07-04 00:25:10
0961637759030,1992-04-18 01:16:58
9383206616895,2016-09-23 22:06:18
2969407879375,1970-05-02 20:39:24
8270129186547,1977-08-31 17:38:12
7707446326291,1973-07-04 10:25:48
6522893653841,2005-01-18 00:43:39
9034935168833,2005-08-01 22:20:19
3550511616285,2005-12-01 12:38:36
2825013215467,1983-07-08 16:22:51
5152753434498,1984-04-20 03:16:23
3031765304154,1972-07-20 21:44:00
4333144148649,1980-08-22 22:42:44
1821117975888,1971-08-11 20:05:42
6618181609130,2020-04-23 19:08:38
4264487671948,1986-12-13 03:06:53
3652965881186,2021-02-05 12:55:46
1735825485044,2021-12-01 13:01:14
5727461326160,2021-12-09 12:33:02
2422679005304,2022-02-26 12:07:38
4722975941442,1987-12-24 11:55:57
3103204408003,2007-01-02 23:15:03
